ID,DENOM,TIPO,N_EDIZ,DESCRIZ,DATA_IN,ORA_IN,DATA_FINE,ORA FINE,ANNO,PROV,ISTAT,COMUNE,TOPONIMO,INDIRIZZO,CIVICO,CAP,SOMMINIS,SITO_WEB,NOME_ORG,PROGRAMMA,GEN_AUTOMATICA_PROGRAMMA,GEO_X,GEO_Y,location
18792,VILLAGGIO DI NATALE DI LIVIGNO,Sagra,0,,20/11/2024,10:30,30/12/2024,18:30,2024,SO,014037,LIVIGNO,VIA,OSTARIA,,23041,S,,ANNA MARIA VEDOVELLO,https://www.procedimenti.servizirl.it/sagre/public/programma/18792,NO,10.13804872,46.54254133,POINT (10.13804872 46.54254133)
18250,HOPYSEY,Fiera,0,,14/04/2024,00:00,14/04/2024,23:59,2024,BS,017085,ISEO,PIAZZA,GARIBALDI,25049,25049,N,,ASSOCIAZIONE HOPYSEY,https://www.procedimenti.servizirl.it/sagre/public/programma/18250,SI,10.04892482,45.65979092,POINT (10.04892482 45.65979092)
17989,FESTA DELLA SOLIDARIETÀ - GNOCCO FRITTO E LA FESTA,Sagra,28,,19/07/2024,18:00,22/07/2024,23:59,2024,MN,020014,CASTEL D'ARIO,PIAZZALE,AREA FESTE,46033,46033,S,,Fondazione Aiutiamoli a vivere,https://www.procedimenti.servizirl.it/sagre/public/programma/17989,SI,10.9667365,45.14139061,POINT (10.9667365 45.14139061)
17764,FESTA COUNTRY,Sagra,1,Cena con intrattenimento musicale e balli country,18/05/2024,09:00,18/05/2024,23:59,2024,BS,017017,BERZO INFERIORE,LOCALITA',MARUCCHE,25040,25040,S,www.prolocoberzo.it,Pro Loco,https://www.procedimenti.servizirl.it/sagre/public/programma/17764,SI,10.29380445,45.89727787,POINT (10.29380445 45.89727787)
18082,CARNEVALE,Fiera,ennesima,Fiera legata alla tradizionale festa del Carnevale,18/02/2024,14:00,18/02/2024,17:30,2024,SO,014066,TIRANO,PIAZZA,MARINONI E DIVERSE VIE,23037,23037,S,,Comune di Tirano,https://www.procedimenti.servizirl.it/sagre/public/programma/18082,NO,10.18092504,46.22068895,POINT (10.18092504 46.22068895)
18571,FESTA MOTOCICLISTICA,Sagra,8,INTRATTENIMENTI MUSICALI E SOMMINISTRAZIONE,30/08/2024,09:00,31/08/2024,23:59,2024,VA,012107,OGGIONA CON SANTO STEFANO,VIA,RISORGIMENTO,13,21040,S,,BLACKJACKET ITALY,https://www.procedimenti.servizirl.it/sagre/public/programma/18571,SI,8.81932508,45.70293122,POINT (8.81932508 45.70293122)
19768,NATALE A POGGIO,Sagra,00,"Allestimento villaggio di Natale con pista di pattinaggio (in genere stabile fino a febbraio dell'anno seguente), somministrazione temporanea di alimenti e bevande, presepe vivente e altre attività da definire che saranno programmate durante le festività natalizie. Organizzazione a cura di  Associazione commercianti con la collaborazione di  Pro Loco",08/12/2024,00:00,31/12/2024,23:59,2024,MN,020042,POGGIO RUSCO,VIA,MATTEOTTI,46025,46025,S,,ASSOCIAZIONE COMMERCIANTI POGGESI E AMICI DELLA PIAZZA - PRO LOCO POGGIO RUSCO APS,https://www.procedimenti.servizirl.it/sagre/public/programma/19768,SI,11.12479321,44.97738814,POINT (11.12479321 44.97738814)
17863,EVENTO SOLIDALE,Sagra,2,INTRATTENIMENTO-SVAGO,04/05/2024,09:00,04/05/2024,23:00,2024,MI,015087,CORNAREDO,PIAZZETTA,DUGNANI,20007,20007,S,,DOPO DI NOI ONLUS,https://www.procedimenti.servizirl.it/sagre/public/programma/17863,NO,9.02468384,45.48787748,POINT (9.02468384 45.48787748)
19953,ROLLING TRUCK STREET FOOD,Sagra,1,ROLLING TRUCK-SOMMINISTRAZIONE DI ALIMENTI E BEVANDE,31/05/2024,06:30,03/06/2024,02:00,2024,MB,108033,MONZA,VIA,REGINA MARGHERITA,,20900,S,WWW.ROLLINGTRUCKSTREETFOOD.NET,NOVA EVENTI,https://www.procedimenti.servizirl.it/sagre/public/programma/19953,NO,9.29476045,45.61534696,POINT (9.29476045 45.61534696)
18476,DEGUSKI E TROFEO SAN COLOMBANO DI SCI ALPINISMO,Sagra,12,Deguski e trofeo San Colombano di sci alpinismo,03/03/2024,08:00,03/03/2024,17:00,2024,SO,014072,VALDISOTTO,LOCALITA',SAN COLOMBANO OGA,23030,23030,S,www.visitvaldisotto.it,Maiolani Andrea,https://www.procedimenti.servizirl.it/sagre/public/programma/18476,SI,10.3500597,46.42336684,POINT (10.3500597 46.42336684)
19651,SPIEDO SOLIDALE DA ASPORTO,Sagra,9,,10/03/2024,10:00,10/03/2024,13:00,2024,BS,017125,ORZINUOVI,CASCINA,MALPAGA,25034,25034,S,,ASSOCIAZIONE CALIMA ODV,https://www.procedimenti.servizirl.it/sagre/public/programma/19651,SI,9.90402683,45.42367416,POINT (9.90402683 45.42367416)
19225,FESTA S.FILIPPO,Sagra,1,,27/07/2024,19:00,28/07/2024,23:59,2024,LC,097023,COLICO,VIA,OLGIASCA,61,23823,S,,PARROCCHIA SAN NICOLA DI BARI - ABBAZIA DI PIONA,https://www.procedimenti.servizirl.it/sagre/public/programma/19225,NO,9.31620809,46.11596887,POINT (9.31620809 46.11596887)
17787,FESTA DELLA FOCACCIA,Sagra,39,manifestazione popolare,17/05/2024,18:00,19/05/2024,23:59,2024,SO,014032,GORDONA,PIAZZA,VIA DON TRUSSONI,23020,23020,S,www.comune.gordona.so.it,COMITATO ORGANIZZATORE,https://www.procedimenti.servizirl.it/sagre/public/programma/17787,NO,9.31929405,46.27290633,POINT (9.31929405 46.27290633)
19362,FIERA SAN MICHELE,Fiera,2024,COMMERCIALE AGRO SILVO PASTORALE ZOOTECNICO CON SOMMINISTRAZIONE,05/10/2024,08:00,05/10/2024,18:00,2024,BS,017198,VEZZA D'OGLIO,VIA,DEL PIANO CENTRO EVENTI ADAMELLO E PIAZZALE FLAYOSC,25059,25059,S,www.comune.vezza-d-oglio.bs.it,COMUNE DI VEZZA D'OGLIO,https://www.procedimenti.servizirl.it/sagre/public/programma/19362,NO,10.3897495,46.26430925,POINT (10.3897495 46.26430925)
18015,CAMINA E POSA,Sagra,12,Camminata enogastronomica,08/09/2024,08:00,08/09/2024,18:00,2024,SO,014040,MAZZO DI VALTELLINA,PIAZZA,"PIAZZA S. STEFANO, VIA PIAZZOLA, VIA CASTELLO, VIA SPARSO",23030,23030,S,,Associazione Amatia,https://www.procedimenti.servizirl.it/sagre/public/programma/18015,SI,10.2524586,46.25664107,POINT (10.2524586 46.25664107)
18212,ATTIVITA' ESTIVA - FESTA DANZANTE N. 3,Sagra,5,,06/07/2024,18:00,07/07/2024,03:00,2024,CO,013077,CORRIDO,VIA,CARLAZZO,22010,22010,S,,PROLOCO CORRIDO,https://www.procedimenti.servizirl.it/sagre/public/programma/18212,SI,9.14109005,46.04789714,POINT (9.14109005 46.04789714)
20183,UNIVERSAL TRUCK SHOW 2024,Fiera,3,Festa esposizione truck,05/10/2024,00:00,06/10/2024,23:59,2024,BS,017043,CASTENEDOLO,VIA,PERTINI - AUTOPARCO,,25014,S,,Universal Truck srl,https://www.procedimenti.servizirl.it/sagre/public/programma/20183,NO,10.2983943,45.4647887,POINT (10.2983943 45.4647887)
20419,SAGRA MADONNA DELLE GRAZIE,Sagra,1,SAGRA ISTITUZIONALE MADONNA DELLE GRAZIE,07/04/2024,07:30,07/04/2024,18:30,2024,MB,108033,MONZA,VIA,"ANNONI, MONTECASSINO E BARACCA",,20900,N,,COMUNE DI MONZA,https://www.procedimenti.servizirl.it/sagre/public/programma/20419,NO,9.27578005,45.58409431,POINT (9.27578005 45.58409431)
19462,CARA VECCHIA GARGNANO,Sagra,18,Passeggiata enogastronomica con trattenimenti musicali,07/07/2024,18:00,07/07/2024,23:59,2024,BS,017076,GARGNANO,PIAZZA,FELTRINELLI,,25084,S,www.thisisgargnano.it,ASSOCIAZIONE PRO LOCO GARGNANO APS,https://www.procedimenti.servizirl.it/sagre/public/programma/19462,SI,10.66300314,45.6882223,POINT (10.66300314 45.6882223)
18728,MERCATO AGRICOLO,Fiera,30,mercato agricolo,16/06/2024,08:00,16/06/2024,12:30,2024,CO,013009,ANZANO DEL PARCO,VIA,VALERA N. 7,7,22040,N,www.comune.anzano.co.it,COMUNE DI ANZANO DEL PARCO,https://www.procedimenti.servizirl.it/sagre/public/programma/18728,NO,9.20770564,45.76812762,POINT (9.20770564 45.76812762)
18971,SAGRA PUGLIESE,Sagra,7,SAGRA PUGLIESE,30/05/2024,00:00,02/06/2024,23:59,2024,MI,015206,SENAGO,VIA,DI VITTORIO,,20030,S,,ASD SENAGO CALCIO,https://www.procedimenti.servizirl.it/sagre/public/programma/18971,SI,9.12719638,45.57076404,POINT (9.12719638 45.57076404)
17817,GARA DELLO SPIEDO,Sagra,2024,,12/10/2024,06:00,13/10/2024,23:59,2024,BS,017187,TOSCOLANO MADERNO,VIA,PATTINODROMO,,25088,S,,PRO LOCO TOSCOLANO MADERNO,https://www.procedimenti.servizirl.it/sagre/public/programma/17817,NO,10.60570154,45.6545753,POINT (10.60570154 45.6545753)
18165,EASTER PARTY,Sagra,2,EVENTO DI RACCOLTA FONDI CON CUCINA E MUSICA,04/04/2024,10:00,04/04/2024,23:45,2024,LC,097036,GALBIATE,VIA,BERGAMO,23851,23851,S,www.vibesasd.it,ASSOCIAZIONE  VIBES - LO SPOT,https://www.procedimenti.servizirl.it/sagre/public/programma/18165,SI,9.38314195,45.81246162,POINT (9.38314195 45.81246162)
20560,SAGRA DEL MASCIOCCO,Sagra,43,SAGRA DEL MASCIOCCO  - CUCINA TRADIZIONALE BRIANZOLA/LOMBARDA,12/08/2024,19:00,16/08/2024,23:59,2024,MB,108014,CAMPARADA,VIA,RESEGONE,25,20857,S,,RAVASI DAVIDE,https://www.procedimenti.servizirl.it/sagre/public/programma/20560,NO,9.33182514,45.65486186,POINT (9.33182514 45.65486186)
17665,PIZZA IN PIAZZA,Sagra,20,"""20° Pizza in Piazza"" - Manifestazione organizzata dalla Sezione Avis di Gabbiana c/o Campo Sportivo Parrocchiale.",31/05/2024,19:00,02/06/2024,01:00,2024,MN,020031,MARCARIA,VIA,BALESTRA,,46010,S,,Tosi Luca,https://www.procedimenti.servizirl.it/sagre/public/programma/17665,SI,10.6572654,45.1073834,POINT (10.6572654 45.1073834)
19233,FESTA DI SAN GOTTARDO,Sagra,3,"Manifestazione con somministrazione di cibo e bevande in via temporanea, in concomitanza con la ricorrenza del Santo Patrono della Frazione di Le Prese (San Gottardo).",05/05/2024,10:00,05/05/2024,16:00,2024,SO,014060,SONDALO,FRAZIONE,VIA STELVIO - FRAZ. LE PRESE PIAZZALE CHIESA PARROCCHIALE,23035,23035,S,,ASSOCIAZIONE CULTURALE SPAZZACAMINI LE PRESE,https://www.procedimenti.servizirl.it/sagre/public/programma/19233,SI,10.3703838,46.33058443,POINT (10.3703838 46.33058443)
19204,FIERA DI OTTOBRE,Fiera,97,Fiera merci e bestiame,21/10/2024,07:00,21/10/2024,18:00,2024,SO,014026,DELEBIO,VIA,LUCINI LOCALITA' GERA-VIE CENTRO PAESE,23014,23014,S,www.comune.delebio.so.it,Avv . Erica Alberti -Sindaco,https://www.procedimenti.servizirl.it/sagre/public/programma/19204,SI,9.44395215,46.11667462,POINT (9.44395215 46.11667462)
18647,FESTA DI VIA DECIA,Sagra,0,Manifestazione enogastronomica - festa della birra con ristorazione,13/09/2024,00:00,13/09/2024,23:59,2024,CR,019036,CREMONA,VIA,DECIA,21,26100,S,,LA CORTE DEI MIRACOLI SNC,https://www.procedimenti.servizirl.it/sagre/public/programma/18647,SI,10.03157581,45.13664426,POINT (10.03157581 45.13664426)
20338,LE LUCINE DI NATALE,Sagra,7,"SPETTACOLO DI LUCI NATALIZIE ALL'APERTO CON SOMMINISTRAZIONE DI PRODOTTI TIPICI LOCALI, VIN BRULE', CASTAGNE, CIOCCOLATA",08/12/2024,18:00,06/01/2025,23:59,2024,VA,012108,OLGIATE OLONA,CORTILE,MUNICIPIO - VIA CAVOUR - PIAZZA SAN LORENZO,21057,21057,S,www.prolocoolgiateolona.it,PRO LOCO OLGIATE OLONA,https://www.procedimenti.servizirl.it/sagre/public/programma/20338,NO,8.8741536,45.6295042,POINT (8.8741536 45.6295042)
17737,FESTA DEL FUNGO E DELLA CASTAGNA,Sagra,74,SAGRA PAESANA,27/09/2024,23:00,29/09/2024,23:59,2024,BS,017143,PISOGNE,PIAZZA,UMBERTO I,25055,25055,S,WWW.PROLOCOPISOGNE.IT,PRO LOCO PISOGNE,https://www.procedimenti.servizirl.it/sagre/public/programma/17737,NO,10.10653571,45.80390073,POINT (10.10653571 45.80390073)
17833,FESTADIGENNAIO,Sagra,3,INTRATTENIMENTO CULTURALE-SVAGO-SOMMINISTRAZIONE,14/01/2024,09:00,14/01/2024,19:00,2024,MI,015087,CORNAREDO,VIA,MERENDI,28,20007,S,,ITALIA NOSTRA,https://www.procedimenti.servizirl.it/sagre/public/programma/17833,NO,9.03157577,45.48661812,POINT (9.03157577 45.48661812)
18924,MITROPA CUP SENAGO,Sagra,3,TRADIZIONALE FALO SANT ANTONIO CON SOMMINISTRAZIONE VIN BRULE',20/01/2024,08:00,21/01/2024,17:00,2024,MI,015206,SENAGO,VIA,G. DI VITTORIO,2,20030,S,,ASD SENAGO CALCIO,https://www.procedimenti.servizirl.it/sagre/public/programma/18924,SI,9.12655158,45.57057412,POINT (9.12655158 45.57057412)
17713,APRESKI SANTA CATERINA VALFURVA,Sagra,1,APRESKI SANTA CATERINA VALFURVA,05/01/2024,17:00,05/01/2024,23:59,2024,SO,014073,VALFURVA,LOCALITA',S.CATERINA VALFURVA,SNC,23030,S,it-it.facebook.com/gioventufuricia,Gioventù Furicia - Giovenfù,https://www.procedimenti.servizirl.it/sagre/public/programma/17713,SI,10.51203645,46.41529665,POINT (10.51203645 46.41529665)
19250,FESTA BARBARICA,Sagra,2,Sagra a tema celtico.,13/07/2024,10:00,14/07/2024,17:00,2024,SO,014060,SONDALO,VIA,GIUSEPPE VERDI,23035,23035,S,,"ASSOCIAZIONE GIOVANI SONDALO ""LI SIMENZA""",https://www.procedimenti.servizirl.it/sagre/public/programma/19250,SI,10.3303567,46.33080843,POINT (10.3303567 46.33080843)
18443,GIORNATA IN ROSA,Sagra,5.0,ATTIVITà DI PREVENZIONE,13/10/2024,14:00,13/10/2024,18:00,2024,BS,017063,CORTENO GOLGI,LOCALITA',COMUNE DI CORTENO GOLGI,NN,25040,S,WWW.CORTENOGOLGI.IT,PRO LOCO CORTENO GOLGI,https://www.procedimenti.servizirl.it/sagre/public/programma/18443,NO,10.22914435,46.14164643,POINT (10.22914435 46.14164643)
20181,FESTA PATRONALE DELLA MACINA,Sagra,2024,Festa della frazione Macina,05/07/2024,00:00,07/07/2024,23:59,2024,BS,017043,CASTENEDOLO,VIA,MACINA,25014,25014,S,,Parr. S.Bartolomeo Ap. Chiesa Madonna di Fatima,https://www.procedimenti.servizirl.it/sagre/public/programma/20181,NO,10.32618348,45.47619184,POINT (10.32618348 45.47619184)
17874,FESTA DELL'UVA,Sagra,24,,06/09/2024,15:00,08/09/2024,23:59,2024,PV,018024,BRONI,PIAZZA,VITTORIO VENETO,,27043,S,,Comune di Broni,https://www.procedimenti.servizirl.it/sagre/public/programma/17874,NO,9.26050323,45.06235492,POINT (9.26050323 45.06235492)
18208,RICORRENZA CENTENARIO ALPINI,Sagra,100,ricorrenza A.N.A. Lecco,19/07/2024,08:00,28/07/2024,23:45,2024,LC,097036,GALBIATE,MONTE,BARRO,,23851,S,,GRUPPO ALPINI DI GALBIATE,https://www.procedimenti.servizirl.it/sagre/public/programma/18208,SI,9.37339859,45.81796607,POINT (9.37339859 45.81796607)
17986,FIERA D'AGOSTO - FESTIVAL DEL RISO,Sagra,171,,17/08/2024,18:00,20/08/2024,23:59,2024,MN,020014,CASTEL D'ARIO,PIAZZA,GIUSEPPE GARIBALDI,46033,46033,S,,Pro Loco Castel d'Ario,https://www.procedimenti.servizirl.it/sagre/public/programma/17986,SI,10.9667365,45.14139061,POINT (10.9667365 45.14139061)
19385,SAGRA DEL CROCEFISSO,Sagra,2024,"Spettacoli serali  ed altri eventi di intrattenimento. Presenza di operatori autorizzati per il commercio su area pubblica e attrazioni dello spettacolo viaggiante. Somministrazione di alimenti e bevande.Luogo della manifestazione: Piazza Garibaldi, Piazza Castello, Largo Boselli, Piazza Arrigo Luppi, Via Baracca, Via Cairoli, Via Luppi Menotti, Piazzale Poste, Via Mazzini, Via Cavour e Via Toti.",12/09/2024,16:00,18/09/2024,23:59,2024,MN,020065,SUZZARA,PIAZZA,GARIBALDI,-,46029,S,www.prolocosuzzara.it,ASSOCIAZIONE PRO-LOCO CITTA' DI SUZZARA,https://www.procedimenti.servizirl.it/sagre/public/programma/19385,SI,10.74420054,44.99096471,POINT (10.74420054 44.99096471)
18794,CARNEVALE 2024,Sagra,44,SFILATA DEI CARRI ALLEGORICI LUNGO VARIE VIE COMUNALI  (DATA ALTERNATIVA AL 11/02/2024),17/02/2024,14:00,17/02/2024,18:00,2024,VA,012047,CASTRONNO,VIA,VARIE VIE,21040,21040,S,,"ASSOCIAZIONE SCUOLA DELL'INFANZIA ""PURICELLI-COMBI""",https://www.procedimenti.servizirl.it/sagre/public/programma/18794,SI,8.81086654,45.75217363,POINT (8.81086654 45.75217363)
19949,FESTA DI HALLOWEEN - ROCCA DA BRIVIDO III,Sagra,2024,PROT 18077 - EVENTO,31/10/2024,19:00,31/10/2024,23:59,2024,BG,016079,COLOGNO AL SERIO,PARCO,ROCCA,,24055,S,,ASSOCIAZIONE COMITATO GENITORI,https://www.procedimenti.servizirl.it/sagre/public/programma/19949,SI,9.71159845,45.55358979,POINT (9.71159845 45.55358979)
19577,MERCATINI DI NATALE,Fiera,2024,,24/11/2024,09:00,24/11/2024,18:00,2024,VA,012035,CARONNO VARESINO,VIA,SANTA CROCE,21040,21040,S,,PRO LOCO CARONNO VARESINO,https://www.procedimenti.servizirl.it/sagre/public/programma/19577,SI,8.82175284,45.73773757,POINT (8.82175284 45.73773757)
20003,TORNEO GIOVANILE,Sagra,1,,03/05/2024,15:00,12/05/2024,22:00,2024,BS,017117,NAVE,VIA,CAPRA,6,25075,S,,ASD Nave Calcio,https://www.procedimenti.servizirl.it/sagre/public/programma/20003,NO,10.2797679,45.57847936,POINT (10.2797679 45.57847936)
20534,SAGRA DELLA LINGUINA AL PESTO,Sagra,1,,26/08/2024,16:00,26/08/2024,23:59,2024,BG,016101,FONTANELLA,VIA,GARIBALDI SNC,24056,24056,S,,PARROCCHIA SAN CASSIANO,https://www.procedimenti.servizirl.it/sagre/public/programma/20534,SI,9.80601184,45.45076837,POINT (9.80601184 45.45076837)
18981,FESTA DI SAN LORENZO,Sagra,2,"Festa paesana per la celebrazione del patrono di Frontale con Santa Messa, Musica, cucina tradizionale ed animazione per bambini.",10/08/2024,18:00,10/08/2024,23:59,2024,SO,014060,SONDALO,FRAZIONE,FRONTALE,23035,23035,S,,ASSOCIAZIONE GIOVANI FRONTALE,https://www.procedimenti.servizirl.it/sagre/public/programma/18981,SI,10.36550769,46.35015259,POINT (10.36550769 46.35015259)
17999,FESTA ORATORIO  MILZANELLO,Sagra,30,FESTA PRATORIO CON MUSICA E SOMMINISTRAZIONE,06/07/2024,19:00,06/07/2024,23:30,2024,BS,017088,LENO,CORTILE,VIA CHIESA,25024,25024,S,,PARROCCHIA SAN MICHELE ARCANGELO,https://www.procedimenti.servizirl.it/sagre/public/programma/17999,SI,10.2162728,45.36545393,POINT (10.2162728 45.36545393)
17731,FESTA DI GRIGNAGHE - SERATE AGOSTANE,Sagra,38,FESTA PATRONO GRIGNAGHE - SERATE AGOSTANE  ( NELLE GIORNATE DI  10/11/16/17/18 AGOSTO 2024),10/08/2024,17:00,18/08/2024,23:30,2024,BS,017143,PISOGNE,VIA,SAN MICHELE,25055,25055,S,WWW.PARROCCHIAPISOGNE.ORG,PARROCCHIA DI S. MICHELE ARCANGELO,https://www.procedimenti.servizirl.it/sagre/public/programma/17731,NO,10.1339681,45.80596573,POINT (10.1339681 45.80596573)
18845,FESTA DEGLI ALPINI,Sagra,96,,02/08/2024,20:00,04/08/2024,23:59,2024,BS,017090,LODRINO,LOCALITA',PINETA,25060,25060,S,,GRUPPO ALPINI LODRINO,https://www.procedimenti.servizirl.it/sagre/public/programma/18845,SI,10.2822313,45.71822051,POINT (10.2822313 45.71822051)
18011,SANTA MARGHERITA,Sagra,1,SANTA MARGHERITA,20/07/2024,19:00,22/07/2024,23:59,2024,BS,017096,LUMEZZANE,VIA,SANTA MARGHERITA,25065,25065,S,,ZANIBONI FRANCESCO,https://www.procedimenti.servizirl.it/sagre/public/programma/18011,NO,10.27877366,45.64839182,POINT (10.27877366 45.64839182)
18160,FESTA DELL'ARRAMPICATA,Sagra,000,FESTA SPORTIVA,27/07/2024,14:00,27/07/2024,23:00,2024,BG,016078,COLERE,LOCALITA',CAMPO SPORTIVO,SNC,24020,S,www.prolococolere.it,PRO LOCO  COLERE,https://www.procedimenti.servizirl.it/sagre/public/programma/18160,SI,10.07465014,45.96753216,POINT (10.07465014 45.96753216)
20071,FESTA DELLA MUSICA,Sagra,9,"MUSICA , INTRATTENIMENTO E STAND GASTRONOMICO",06/07/2024,18:00,07/07/2024,23:59,2024,BS,017127,OSPITALETTO,PARCO,VIALE CADUTI PARCO M.BOLDINI,,25035,S,,CORPO BANDISTICO DI OSPITALETTO,https://www.procedimenti.servizirl.it/sagre/public/programma/20071,NO,10.07766575,45.55175032,POINT (10.07766575 45.55175032)
19602,FESTA ALPINA  DELLA SOLIDARIETA',Sagra,2024,DATE ALTERNATIVE A 28-29-30/06/2024,23/06/2024,19:00,23/06/2024,23:59,2024,VA,012035,CARONNO VARESINO,PARCO,MACCHI,21040,21040,S,,GRUPPO ALPINI CARONNO VARESINO,https://www.procedimenti.servizirl.it/sagre/public/programma/19602,SI,8.82786474,45.74087528,POINT (8.82786474 45.74087528)
20006,"FESTA VILLAGGIO ""LA FAMIGLIA"" DI BORANO",Sagra,2024,Sagra di frazione,01/06/2024,19:00,03/06/2024,23:00,2024,BS,017117,NAVE,PARCO,BORANO,1,25075,S,,Comitato Festa Villaggio la Famiglia di Borano,https://www.procedimenti.servizirl.it/sagre/public/programma/20006,SI,10.29150915,45.58740267,POINT (10.29150915 45.58740267)
20464,SPRING BREAK FESTIVAL,Sagra,1,,17/05/2024,14:00,19/05/2024,23:59,2024,MB,108035,NOVA MILANESE,VIA,PER INCIRANO (AREA MERCATO),,20834,S,,Eventi Turismo Lecco,https://www.procedimenti.servizirl.it/sagre/public/programma/20464,NO,9.1939045,45.58907758,POINT (9.1939045 45.58907758)
18456,SAGRA ALPE MOTTA,Sagra,20,,21/07/2024,08:00,21/07/2024,17:00,2024,SO,014068,TOVO DI SANT'AGATA,MONTE,ALPE MOTTA,,23030,S,,ZINGAN DA TUUF,https://www.procedimenti.servizirl.it/sagre/public/programma/18456,NO,10.2636163,46.23050369,POINT (10.2636163 46.23050369)
18470,FESTA A MONTE,Sagra,44,Festa a Monte,24/08/2024,10:00,24/08/2024,18:00,2024,SO,014072,VALDISOTTO,FRAZIONE,PIAZZA DI MONTE,23030,23030,S,www.visitvaldisotto.it,Donagrandio Fabrizio Agostino,https://www.procedimenti.servizirl.it/sagre/public/programma/18470,SI,10.3500597,46.42336684,POINT (10.3500597 46.42336684)
18836,FESTA ANNIVERSARIO ORATORIO DI CIVINE,Sagra,0,,26/05/2024,10:00,26/05/2024,23:00,2024,BS,017081,GUSSAGO,VIA,CIVINE,,25064,S,,ORATORIO CIRCOLO ANSPI GIOVANNI PAOLO II IN CIVINE,https://www.procedimenti.servizirl.it/sagre/public/programma/18836,SI,10.15238171,45.61870988,POINT (10.15238171 45.61870988)
19055,FIERA DELLE GRAZIE,Fiera,564,,14/08/2024,07:00,18/08/2024,23:59,2024,MN,020021,CURTATONE,VIA,VIA FIERA- VIA POZZARELLO - PARCO PAGANINI,,46010,S,www.comune.curtatone.mn.it/index.php/home-fiera-delle-grazie,Comune di Curtatone,https://www.procedimenti.servizirl.it/sagre/public/programma/19055,NO,10.7130706,45.10921521,POINT (10.7130706 45.10921521)
19725,FIERA DI PASQUA,Fiera,67^,,31/03/2024,08:00,01/04/2024,19:00,2024,PV,018069,GARLASCO,FRAZIONE,MADONNA DELLA BOZZOLA,1,27026,N,,COMUNE DI GARLASCO,https://www.procedimenti.servizirl.it/sagre/public/programma/19725,NO,8.93454825,45.20375452,POINT (8.93454825 45.20375452)
17977,SPORT ALLA RIBALTA,Sagra,12,"manifestazioni sportive non competitive, radun o auto d'epoca citroen, spettacoli musicali e intrattenimenti vari, stand gastronomico",14/06/2024,16:00,17/06/2024,00:30,2024,MN,020039,PEGOGNAGA,VIA,VERDI,46020,46020,S,www.sportingpego.it,Panizza Luigi,https://www.procedimenti.servizirl.it/sagre/public/programma/17977,SI,10.86165229,44.99665438,POINT (10.86165229 44.99665438)
20447,CASTAGNE E FAGIOLI GIOIE E RUMORI,Sagra,6,Attivit?? ludico-ricreativa,09/11/2024,00:00,09/11/2024,23:59,2024,BS,017177,SENIGA,VIA,MARCONI,25020,25020,S,,ASP-Associazione sportivo culturale di Seniga,https://www.procedimenti.servizirl.it/sagre/public/programma/20447,SI,10.17886273,45.24161912,POINT (10.17886273 45.24161912)
19445,GIORNATE EUROPEE DEL PATRIMONIO,Sagra,1,"Convegno sul patrimonio talamonese, mostra sul patrimonio talamonese",21/09/2024,08:00,22/09/2024,23:59,2024,SO,014063,TALAMONA,VIA,VIA DON CUSINI SALA DELLA CULTURA - VIE DEL PAESE,,23018,S,,PRO LOCO TALAMONA,https://www.procedimenti.servizirl.it/sagre/public/programma/19445,SI,9.62947314,46.12354884,POINT (9.62947314 46.12354884)
18399,FESTA ORATORIO IN ORATORIO,Sagra,2024,Festa Oratorio,06/09/2024,18:00,08/09/2024,23:59,2024,BG,016157,PALOSCO,VIA,PAOLO VI,,24050,S,,PARROCCHIA SAN LORENZO,https://www.procedimenti.servizirl.it/sagre/public/programma/18399,SI,9.83297269,45.58587465,POINT (9.83297269 45.58587465)
20281,KELTOI - FESTIVAL DELLE CULTURE ANTICHE,Sagra,1,,18/05/2024,10:00,19/05/2024,19:00,2024,SO,014065,TEGLIO,ZONA,CENTRO STORICO TEGLIO,23036,23036,S,,AIFO Quattro Punto Zero di PANIZZOLO CHIARA,https://www.procedimenti.servizirl.it/sagre/public/programma/20281,SI,10.09590944,46.06403012,POINT (10.09590944 46.06403012)
18326,FESTA DEL PATRONO,Sagra,40,Festa religiosa con pranzo prodotti tipici,24/08/2024,18:00,25/08/2024,02:00,2024,SO,014031,GEROLA ALTA,LOCALITA',GEROLA,23010,23010,S,,Quaini Valerio,https://www.procedimenti.servizirl.it/sagre/public/programma/18326,NO,9.55143785,46.04625856,POINT (9.55143785 46.04625856)
19508,TRAMONTALPE,Sagra,9,Concerto al tramonto e aperitivo con prodotti tipici degli alpeggi,31/08/2024,17:00,31/08/2024,23:59,2024,SO,014019,CHIESA IN VALMALENCO,LOCALITA',ALPE PALU',23023,23023,S,www.prolocovalmalenco.it,Pro Loco Valmalenco,https://www.procedimenti.servizirl.it/sagre/public/programma/19508,SI,9.7986571,46.29674146,POINT (9.7986571 46.29674146)
18786,CASTIUN FEST 2024,Sagra,6,FESTA DELLA BIRRA,15/11/2024,18:00,16/11/2024,02:59,2024,SO,014015,CASTIONE ANDEVENNO,VIA,VANONI,23012,23012,S,www.prolococastioneandevenno.org,PRO LOCO CASTIONE ANDEVENNO,https://www.procedimenti.servizirl.it/sagre/public/programma/18786,NO,9.80131995,46.17113198,POINT (9.80131995 46.17113198)
